socialMedia,url,rate,status
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/291903?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,734 / 1000,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/292012?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,727 / 860,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/292049?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,3656 / 5000,Available
APPLEMUSIC/Stream Music,https://socialearning.org/earner/update/tasks/view/292369?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,47 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/292688?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,3642 / 5000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/292796?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,3595 / 4400,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/293049?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2555 / 5000,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/293182?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,690 / 1000,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/293192?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,656 / 1600,Available
X/Tweet Like,https://socialearning.org/earner/update/tasks/view/293389?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,780 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/293722?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,3590 / 5000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/294120?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,3508 / 5000,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/295036?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,217 / 500,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/295106?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1365 / 5000,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/295201?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2591 / 2620,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/295228?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,786 / 800,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/295257?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,3485 / 5000,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/295263?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1044 / 1046,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/295374?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1144 / 2200,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/295821?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1398 / 4988,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/295972?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,666 / 2500,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/296021?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1394 / 5000,Available
PLAYSTORE/App Download,https://socialearning.org/earner/update/tasks/view/296598?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,133 / 172,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/296728?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,3350 / 4800,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/296897?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1740 / 5000,Available
TIKTOK/Add to favorites,https://socialearning.org/earner/update/tasks/view/296898?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1550 / 5000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/297104?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3346 / 5000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/297148?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3342 / 5000,Available
AUDIOMACK/Page Follow,https://socialearning.org/earner/update/tasks/view/297248?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,574 / 590,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/297383?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3305 / 5000,Available
WEBSITE/10mb App Download/Sign Up,https://socialearning.org/earner/update/tasks/view/297670?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,77 / 90,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/297780?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3255 / 5000,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/297870?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,137 / 658,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/297932?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1817 / 1950,Available
WEBSITE/Google Business 5 Star Review,https://socialearning.org/earner/update/tasks/view/298001?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,163 / 461,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/298278?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,95 / 200,Available
THREADS/Page Follow,https://socialearning.org/earner/update/tasks/view/298637?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,953 / 1000,Available
THREADS/Page Follow,https://socialearning.org/earner/update/tasks/view/298638?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,964 / 1000,Available
THREADS/Page Follow,https://socialearning.org/earner/update/tasks/view/298866?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,719 / 1000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/298913?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1177 / 1500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/298920?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3076 / 10650,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/299137?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,2959 / 3100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/299140?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3102 / 5000,Available
LINKEDIN/Page Connect,https://socialearning.org/earner/update/tasks/view/299257?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,291 / 304,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/299310?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,3079 / 4400,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/299323?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,3081 / 5500,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/299439?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,509 / 580,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/299711?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,168 / 300,Available
WEBSITE/Blog Share,https://socialearning.org/earner/update/tasks/view/299813?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,63 / 100,Available
APPLEMUSIC/Music Like,https://socialearning.org/earner/update/tasks/view/300040?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,22 / 150,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/300120?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,2988 / 4300,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/300273?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,1781 / 2200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/300363?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,1514 / 1550,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/300498?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,790 / 800,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/300538?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,2987 / 4400,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/300978?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,2935 / 5000,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/301028?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,1958 / 3000,Available
THREADS/Page Follow,https://socialearning.org/earner/update/tasks/view/301077?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,843 / 1000,Available
WEBSITE/Blog Comments,https://socialearning.org/earner/update/tasks/view/301121?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,92 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/301267?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,1631 / 1800,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/301314?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,87 / 108,Available
APPLEMUSIC/Music Like,https://socialearning.org/earner/update/tasks/view/301462?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,34 / 1500,Available
TELEGRAM/Channel,https://socialearning.org/earner/update/tasks/view/301467?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,592 / 650,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/301489?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,2870 / 5000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/301759?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,960 / 1200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/301870?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,2670 / 5000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/301871?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,2798 / 4905,Available
SNAPCHAT/Page Follow,https://socialearning.org/earner/update/tasks/view/301881?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,142 / 1000,Available
LINKEDIN/Page Connect,https://socialearning.org/earner/update/tasks/view/301977?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,240 / 286,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/301993?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,941 / 1000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/301995?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,703 / 1500,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/302075?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,921 / 1100,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/302363?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,410 / 470,Available
THREADS/Page Follow,https://socialearning.org/earner/update/tasks/view/302606?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,435 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/302667?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,2688 / 5000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/302674?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,915 / 2000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/302842?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,891 / 1000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/302903?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,720 / 945,Available
INSTAGRAM/Share to Story,https://socialearning.org/earner/update/tasks/view/303088?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,695 / 1000,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/303091?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,637 / 700,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/303097?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,2624 / 3390,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/303153?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,2594 / 4300,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303244?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,864 / 1000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303340?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,535 / 600,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303435?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,800 / 1115,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303542?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,859 / 1000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303546?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,858 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/303550?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,2516 / 3000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/303586?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,2533 / 5000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303640?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,843 / 1000,Available
SPOTIFY/Music Like,https://socialearning.org/earner/update/tasks/view/303641?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,375 / 500,Available
WEBSITE/Blog Comments,https://socialearning.org/earner/update/tasks/view/303669?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,74 / 100,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/303714?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,835 / 1000,Available
LINKEDIN/Page Connect,https://socialearning.org/earner/update/tasks/view/303720?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,371 / 388,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/303766?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,122 / 500,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/304027?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,813 / 900,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/304066?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,721 / 2000,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/304366?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,788 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/304594?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,1887 / 3000,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/304596?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,857 / 1500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/304647?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,2223 / 5000,Available
